user_id,age_group,device_type,input_mode,task_type,error_count,task_completion_time_sec,user_satisfaction_score,needs_assistance_flag
12536,45-60,Smartphone,Haptic,Check Balance,3,58,8,1
12537,60+,Feature Phone,Touch,Make Payment,2,8,5,0
12538,60+,Smartwatch,Voice,Transfer Money,3,49,3,1
12539,18-30,Feature Phone,Haptic,Make Payment,3,89,1,1
12540,45-60,Smartphone,Touch,Check Balance,3,58,1,1
12541,30-45,Feature Phone,Touch,Transfer Money,4,85,8,1
12542,30-45,Smartwatch,Touch,Transfer Money,4,57,3,1
12543,18-30,Smartphone,Touch,Check Balance,0,99,4,1
12544,45-60,Smartphone,Haptic,Make Payment,0,48,7,0
12545,30-45,Smartwatch,Haptic,Check Balance,4,91,1,1
12546,18-30,Feature Phone,Haptic,Make Payment,4,100,6,1
12547,18-30,Feature Phone,Haptic,Check Balance,1,112,1,1
12548,30-45,Smartwatch,Voice,Transfer Money,3,40,3,1
12549,30-45,Smartphone,Haptic,Transfer Money,3,38,4,1
12550,60+,Smartwatch,Touch,Make Payment,2,56,7,0
12551,45-60,Smartphone,Touch,Check Balance,4,10,2,1
12552,60+,Smartphone,Touch,Make Payment,4,42,8,1
12553,18-30,Feature Phone,Touch,Transfer Money,0,90,6,1
12554,30-45,Smartwatch,Voice,Transfer Money,0,37,2,0
12555,60+,Smartphone,Touch,Make Payment,3,79,3,1
12556,18-30,Feature Phone,Touch,Make Payment,3,59,4,1
12557,45-60,Smartwatch,Touch,Make Payment,4,27,6,1
12558,30-45,Smartwatch,Haptic,Make Payment,3,48,1,1
12559,60+,Smartphone,Haptic,Make Payment,4,104,5,1
12560,45-60,Smartphone,Voice,Check Balance,2,32,8,0
12561,60+,Smartphone,Voice,Make Payment,2,68,7,1
12562,18-30,Smartwatch,Voice,Make Payment,1,52,3,0
12563,45-60,Smartphone,Touch,Transfer Money,0,63,2,1
12564,60+,Smartwatch,Voice,Transfer Money,1,87,2,1
12565,45-60,Feature Phone,Haptic,Check Balance,2,63,5,1
12566,18-30,Smartwatch,Haptic,Make Payment,3,47,8,1
12567,45-60,Smartphone,Haptic,Make Payment,0,47,6,0
12568,60+,Smartwatch,Touch,Transfer Money,0,81,6,1
12569,18-30,Smartphone,Touch,Transfer Money,1,17,7,0
12570,30-45,Feature Phone,Voice,Transfer Money,0,76,1,1
12571,60+,Smartphone,Voice,Make Payment,2,47,3,0
12572,60+,Smartphone,Voice,Make Payment,3,116,5,1
12573,18-30,Smartphone,Voice,Check Balance,1,17,7,0
12574,18-30,Smartphone,Touch,Transfer Money,3,39,6,1
12575,30-45,Smartphone,Haptic,Transfer Money,1,95,1,1
12576,60+,Smartphone,Touch,Transfer Money,4,15,9,1
12577,18-30,Feature Phone,Voice,Transfer Money,0,25,3,0
12578,30-45,Feature Phone,Touch,Transfer Money,4,76,7,1
12579,30-45,Smartwatch,Haptic,Make Payment,0,110,1,1
12580,18-30,Smartphone,Touch,Make Payment,4,30,1,1
12581,60+,Smartwatch,Haptic,Transfer Money,3,98,1,1
12582,45-60,Feature Phone,Voice,Transfer Money,2,90,4,1
12583,45-60,Feature Phone,Touch,Make Payment,1,54,1,0
12584,30-45,Smartphone,Voice,Make Payment,0,53,1,0
12585,45-60,Smartphone,Voice,Check Balance,1,107,9,1
12586,45-60,Smartwatch,Haptic,Make Payment,2,118,8,1
12587,18-30,Feature Phone,Haptic,Check Balance,4,78,5,1
12588,30-45,Smartwatch,Voice,Transfer Money,3,94,2,1
12589,60+,Smartwatch,Haptic,Transfer Money,1,95,7,1
12590,30-45,Smartwatch,Haptic,Transfer Money,4,90,1,1
12591,18-30,Smartphone,Voice,Make Payment,0,17,9,0
12592,45-60,Feature Phone,Voice,Make Payment,1,43,1,0
12593,60+,Smartwatch,Haptic,Transfer Money,1,59,3,0
12594,30-45,Feature Phone,Voice,Transfer Money,0,11,6,0
12595,45-60,Feature Phone,Voice,Check Balance,2,47,4,0
12596,30-45,Smartwatch,Haptic,Make Payment,4,46,2,1
12597,60+,Smartwatch,Touch,Make Payment,1,62,5,1
12598,30-45,Smartphone,Touch,Check Balance,4,16,1,1
12599,30-45,Feature Phone,Voice,Transfer Money,3,17,1,1
12600,30-45,Smartwatch,Haptic,Transfer Money,4,16,6,1
12601,45-60,Smartwatch,Voice,Make Payment,4,80,9,1
12602,60+,Feature Phone,Haptic,Make Payment,0,42,7,0
12603,60+,Smartwatch,Voice,Transfer Money,4,7,4,1
12604,45-60,Feature Phone,Voice,Check Balance,2,76,8,1
12605,45-60,Smartwatch,Haptic,Check Balance,4,117,1,1
12606,45-60,Feature Phone,Voice,Check Balance,3,66,5,1
12607,18-30,Smartwatch,Touch,Make Payment,4,35,2,1
12608,30-45,Smartwatch,Touch,Check Balance,0,81,3,1
12609,30-45,Smartphone,Haptic,Make Payment,3,76,4,1
12610,60+,Feature Phone,Voice,Make Payment,0,41,1,0
12611,30-45,Smartphone,Touch,Transfer Money,2,28,5,0
12612,18-30,Smartwatch,Haptic,Transfer Money,2,96,6,1
12613,45-60,Feature Phone,Haptic,Check Balance,0,72,1,1
12614,60+,Feature Phone,Haptic,Check Balance,2,68,4,1
12615,60+,Smartwatch,Touch,Make Payment,0,20,2,0
12616,30-45,Smartwatch,Touch,Transfer Money,1,22,1,0
12617,60+,Smartwatch,Touch,Transfer Money,4,72,5,1
12618,45-60,Smartwatch,Touch,Make Payment,1,111,1,1
12619,60+,Feature Phone,Voice,Check Balance,2,44,8,0
12620,45-60,Smartphone,Touch,Check Balance,0,62,2,1
12621,18-30,Feature Phone,Haptic,Make Payment,0,101,5,1
12622,18-30,Feature Phone,Voice,Transfer Money,0,49,3,0
12623,45-60,Feature Phone,Touch,Make Payment,0,57,6,0
12624,30-45,Feature Phone,Voice,Make Payment,4,31,6,1
12625,60+,Smartwatch,Haptic,Check Balance,3,40,8,1
12626,30-45,Smartphone,Touch,Transfer Money,1,72,5,1
12627,60+,Feature Phone,Voice,Check Balance,2,104,5,1
12628,18-30,Feature Phone,Touch,Check Balance,0,17,5,0
12629,18-30,Smartphone,Voice,Transfer Money,1,55,9,0
12630,18-30,Smartwatch,Voice,Check Balance,3,52,2,1
12631,60+,Feature Phone,Haptic,Make Payment,1,64,3,1
12632,18-30,Smartwatch,Haptic,Make Payment,2,82,4,1
12633,18-30,Feature Phone,Touch,Transfer Money,0,110,7,1
12634,18-30,Feature Phone,Touch,Make Payment,2,105,1,1
12635,18-30,Smartphone,Voice,Make Payment,0,115,3,1
12636,30-45,Smartphone,Haptic,Make Payment,3,74,7,1
12637,18-30,Smartwatch,Haptic,Make Payment,2,55,8,0
12638,18-30,Feature Phone,Voice,Check Balance,1,18,2,0
12639,30-45,Smartwatch,Haptic,Make Payment,3,47,3,1
12640,30-45,Smartphone,Haptic,Transfer Money,2,7,7,0
12641,60+,Smartphone,Voice,Check Balance,0,29,7,0
12642,45-60,Smartphone,Touch,Make Payment,3,38,3,1
12643,18-30,Smartphone,Touch,Make Payment,0,74,5,1
12644,18-30,Smartphone,Touch,Transfer Money,4,60,7,1
12645,18-30,Smartwatch,Voice,Check Balance,1,108,3,1
12646,60+,Smartwatch,Touch,Make Payment,0,69,8,1
12647,18-30,Smartphone,Voice,Transfer Money,2,64,4,1
12648,45-60,Feature Phone,Voice,Check Balance,4,114,7,1
12649,30-45,Feature Phone,Haptic,Check Balance,3,52,2,1
12650,60+,Feature Phone,Haptic,Make Payment,2,117,5,1
12651,30-45,Feature Phone,Touch,Transfer Money,3,76,6,1
12652,18-30,Feature Phone,Voice,Transfer Money,4,85,1,1
12653,18-30,Smartphone,Touch,Make Payment,2,81,9,1
12654,18-30,Smartwatch,Touch,Make Payment,0,23,9,0
12655,45-60,Smartphone,Haptic,Make Payment,2,109,4,1
12656,45-60,Feature Phone,Touch,Transfer Money,1,39,5,0
12657,60+,Feature Phone,Touch,Check Balance,0,118,9,1
12658,30-45,Smartwatch,Haptic,Make Payment,1,101,2,1
12659,18-30,Smartphone,Touch,Make Payment,2,113,5,1
12660,18-30,Smartwatch,Touch,Check Balance,2,113,4,1
12661,18-30,Feature Phone,Voice,Check Balance,3,112,2,1
12662,18-30,Feature Phone,Touch,Transfer Money,2,37,2,0
12663,45-60,Smartwatch,Haptic,Make Payment,0,46,9,0
12664,30-45,Feature Phone,Haptic,Transfer Money,1,119,8,1
12665,30-45,Smartphone,Voice,Check Balance,4,58,8,1
12666,60+,Feature Phone,Haptic,Make Payment,1,43,8,0
12667,45-60,Feature Phone,Haptic,Transfer Money,3,114,5,1
12668,18-30,Smartphone,Haptic,Transfer Money,4,68,4,1
12669,30-45,Feature Phone,Touch,Check Balance,4,42,3,1
12670,30-45,Smartwatch,Voice,Make Payment,2,42,2,0
12671,45-60,Smartwatch,Voice,Transfer Money,3,77,5,1
12672,60+,Feature Phone,Voice,Transfer Money,3,56,8,1
12673,60+,Smartphone,Voice,Check Balance,2,116,5,1
12674,18-30,Smartphone,Haptic,Make Payment,0,105,7,1
12675,60+,Smartwatch,Touch,Check Balance,2,51,5,0
12676,30-45,Feature Phone,Haptic,Transfer Money,3,69,9,1
12677,60+,Smartphone,Haptic,Make Payment,4,104,8,1
12678,18-30,Smartphone,Haptic,Check Balance,0,46,8,0
12679,30-45,Smartwatch,Haptic,Make Payment,3,106,1,1
12680,60+,Smartwatch,Voice,Make Payment,3,59,5,1
12681,60+,Smartphone,Voice,Make Payment,2,63,9,1
12682,45-60,Smartwatch,Touch,Transfer Money,1,70,8,1
12683,18-30,Smartphone,Haptic,Make Payment,3,78,1,1
12684,60+,Feature Phone,Voice,Check Balance,1,58,9,0
12685,45-60,Smartwatch,Touch,Make Payment,0,55,1,0
12686,30-45,Smartwatch,Haptic,Make Payment,4,27,5,1
12687,45-60,Feature Phone,Haptic,Transfer Money,1,77,1,1
12688,45-60,Smartphone,Voice,Check Balance,1,15,8,0
12689,60+,Smartphone,Haptic,Make Payment,1,40,2,0
12690,60+,Smartwatch,Haptic,Transfer Money,1,60,6,0
12691,60+,Smartphone,Voice,Transfer Money,1,46,2,0
12692,45-60,Smartphone,Touch,Make Payment,0,106,2,1
12693,30-45,Feature Phone,Touch,Make Payment,3,103,1,1
12694,18-30,Feature Phone,Voice,Make Payment,4,17,6,1
12695,45-60,Feature Phone,Voice,Transfer Money,3,87,5,1
12696,60+,Smartwatch,Touch,Make Payment,0,103,4,1
12697,18-30,Feature Phone,Touch,Transfer Money,0,56,4,0
12698,30-45,Feature Phone,Voice,Check Balance,1,34,9,0
12699,18-30,Smartphone,Voice,Make Payment,0,86,2,1
12700,60+,Feature Phone,Voice,Check Balance,0,16,7,0
12701,45-60,Smartwatch,Haptic,Check Balance,1,80,5,1
12702,45-60,Feature Phone,Voice,Check Balance,0,25,9,0
12703,60+,Smartwatch,Haptic,Transfer Money,0,16,4,0
12704,45-60,Smartphone,Touch,Transfer Money,0,66,6,1
12705,60+,Smartphone,Touch,Transfer Money,2,96,2,1
12706,45-60,Feature Phone,Voice,Transfer Money,3,97,1,1
12707,45-60,Smartphone,Voice,Check Balance,2,43,1,0
12708,45-60,Feature Phone,Touch,Transfer Money,3,109,4,1
12709,30-45,Smartphone,Touch,Check Balance,1,48,9,0
12710,30-45,Smartwatch,Touch,Check Balance,1,119,3,1
12711,60+,Smartphone,Touch,Transfer Money,3,8,3,1
12712,30-45,Feature Phone,Voice,Check Balance,3,35,7,1
12713,60+,Feature Phone,Haptic,Transfer Money,4,28,8,1
12714,18-30,Feature Phone,Touch,Check Balance,3,46,6,1
12715,18-30,Smartwatch,Touch,Make Payment,3,119,1,1
12716,30-45,Smartphone,Haptic,Transfer Money,1,53,6,0
12717,18-30,Feature Phone,Voice,Check Balance,1,86,8,1
12718,18-30,Smartwatch,Haptic,Transfer Money,0,110,5,1
12719,45-60,Smartwatch,Voice,Check Balance,0,94,8,1
12720,45-60,Smartwatch,Voice,Transfer Money,1,112,1,1
12721,60+,Smartphone,Voice,Make Payment,0,24,4,0
12722,18-30,Smartphone,Voice,Make Payment,2,12,9,0
12723,60+,Smartphone,Voice,Transfer Money,2,119,5,1
12724,60+,Smartwatch,Touch,Transfer Money,0,37,3,0
12725,18-30,Smartphone,Voice,Check Balance,0,72,3,1
12726,30-45,Feature Phone,Touch,Check Balance,3,42,9,1
12727,18-30,Smartwatch,Voice,Transfer Money,3,90,1,1
12728,45-60,Smartphone,Touch,Make Payment,2,40,6,0
12729,18-30,Smartwatch,Haptic,Make Payment,2,52,6,0
12730,30-45,Smartwatch,Haptic,Transfer Money,3,99,8,1
12731,60+,Smartphone,Touch,Check Balance,3,12,8,1
12732,60+,Smartwatch,Voice,Transfer Money,3,77,1,1
12733,45-60,Smartphone,Touch,Transfer Money,0,115,7,1
12734,45-60,Smartphone,Touch,Make Payment,1,86,1,1
12735,45-60,Smartphone,Voice,Make Payment,2,103,8,1
12736,60+,Smartwatch,Haptic,Check Balance,4,64,5,1
12737,45-60,Smartwatch,Touch,Check Balance,3,28,2,1
12738,18-30,Smartphone,Haptic,Transfer Money,0,21,3,0
12739,60+,Smartwatch,Haptic,Transfer Money,2,69,9,1
12740,30-45,Smartphone,Haptic,Transfer Money,3,43,2,1
12741,60+,Feature Phone,Touch,Transfer Money,0,110,4,1
12742,18-30,Smartwatch,Touch,Make Payment,2,83,7,1
12743,18-30,Smartwatch,Voice,Check Balance,2,59,8,0
12744,45-60,Feature Phone,Voice,Check Balance,4,81,3,1
12745,60+,Feature Phone,Touch,Check Balance,4,91,9,1
12746,60+,Feature Phone,Voice,Check Balance,2,97,8,1
12747,60+,Smartphone,Haptic,Make Payment,0,65,6,1
12748,30-45,Smartphone,Haptic,Transfer Money,3,35,8,1
12749,45-60,Feature Phone,Touch,Check Balance,3,105,8,1
12750,18-30,Smartphone,Haptic,Check Balance,2,32,3,0
12751,18-30,Smartwatch,Touch,Transfer Money,3,36,7,1
12752,45-60,Feature Phone,Touch,Make Payment,4,11,8,1
12753,18-30,Smartwatch,Touch,Make Payment,3,82,6,1
12754,18-30,Smartphone,Haptic,Check Balance,1,18,6,0
12755,45-60,Feature Phone,Touch,Check Balance,4,100,7,1
12756,18-30,Smartphone,Touch,Check Balance,4,77,4,1
12757,60+,Smartwatch,Voice,Make Payment,2,58,9,0
12758,30-45,Smartphone,Haptic,Check Balance,2,74,3,1
12759,45-60,Smartwatch,Touch,Transfer Money,3,55,7,1
12760,30-45,Smartphone,Voice,Make Payment,3,83,9,1
12761,18-30,Smartwatch,Touch,Make Payment,2,34,8,0
12762,18-30,Smartphone,Haptic,Transfer Money,0,34,7,0
12763,60+,Feature Phone,Voice,Transfer Money,3,20,5,1
12764,45-60,Feature Phone,Voice,Make Payment,0,27,2,0
12765,18-30,Smartphone,Touch,Check Balance,4,35,2,1
12766,45-60,Smartwatch,Touch,Make Payment,1,16,4,0
12767,45-60,Smartphone,Haptic,Check Balance,0,89,5,1
12768,45-60,Feature Phone,Haptic,Transfer Money,3,7,4,1
12769,45-60,Smartwatch,Touch,Check Balance,2,71,2,1
12770,45-60,Smartphone,Voice,Transfer Money,2,42,4,0
12771,30-45,Smartphone,Haptic,Check Balance,1,90,5,1
12772,60+,Smartwatch,Haptic,Check Balance,1,89,4,1
12773,45-60,Smartphone,Voice,Transfer Money,4,119,6,1
12774,30-45,Feature Phone,Touch,Check Balance,0,112,7,1
12775,18-30,Feature Phone,Haptic,Make Payment,1,20,5,0
12776,45-60,Smartwatch,Voice,Check Balance,4,86,9,1
12777,18-30,Smartphone,Haptic,Make Payment,4,8,4,1
12778,45-60,Smartphone,Voice,Transfer Money,4,24,2,1
12779,30-45,Feature Phone,Haptic,Check Balance,3,49,8,1
12780,30-45,Smartwatch,Touch,Check Balance,1,17,4,0
12781,30-45,Smartwatch,Voice,Make Payment,2,99,4,1
12782,60+,Smartwatch,Haptic,Make Payment,4,6,3,1
12783,18-30,Feature Phone,Haptic,Transfer Money,2,98,9,1
12784,60+,Feature Phone,Voice,Make Payment,3,35,4,1
12785,45-60,Smartwatch,Voice,Make Payment,0,32,2,0
12786,18-30,Smartwatch,Touch,Make Payment,3,77,1,1
12787,30-45,Smartphone,Voice,Check Balance,3,63,1,1
12788,18-30,Smartphone,Haptic,Check Balance,1,15,8,0
12789,30-45,Smartwatch,Touch,Check Balance,4,39,1,1
12790,60+,Feature Phone,Voice,Check Balance,3,53,5,1
12791,60+,Feature Phone,Haptic,Check Balance,4,48,8,1
12792,30-45,Smartphone,Voice,Make Payment,2,105,7,1
12793,30-45,Smartwatch,Haptic,Make Payment,0,114,7,1
12794,45-60,Feature Phone,Haptic,Check Balance,0,62,8,1
12795,60+,Feature Phone,Touch,Check Balance,2,55,3,0
12796,60+,Feature Phone,Touch,Transfer Money,1,21,5,0
12797,45-60,Feature Phone,Voice,Transfer Money,2,94,2,1
12798,60+,Smartphone,Touch,Make Payment,2,8,5,0
12799,30-45,Feature Phone,Voice,Transfer Money,1,37,5,0
12800,18-30,Feature Phone,Touch,Make Payment,1,66,2,1
12801,18-30,Smartwatch,Touch,Transfer Money,3,85,6,1
12802,60+,Smartwatch,Voice,Check Balance,4,110,1,1
12803,45-60,Smartphone,Touch,Check Balance,0,76,8,1
12804,30-45,Smartphone,Touch,Make Payment,1,94,1,1
12805,18-30,Smartphone,Touch,Make Payment,1,47,3,0
12806,30-45,Smartphone,Touch,Make Payment,3,88,1,1
12807,60+,Feature Phone,Voice,Make Payment,3,46,2,1
12808,60+,Smartwatch,Haptic,Transfer Money,4,55,7,1
12809,18-30,Feature Phone,Voice,Check Balance,1,42,7,0
12810,60+,Feature Phone,Voice,Transfer Money,1,47,5,0
12811,45-60,Feature Phone,Voice,Check Balance,3,52,5,1
12812,60+,Smartwatch,Touch,Check Balance,2,46,7,0
12813,60+,Smartphone,Touch,Transfer Money,4,61,5,1
12814,60+,Smartphone,Haptic,Make Payment,1,58,8,0
12815,30-45,Smartwatch,Touch,Transfer Money,0,101,3,1
12816,30-45,Smartwatch,Haptic,Transfer Money,0,108,2,1
12817,18-30,Smartphone,Haptic,Transfer Money,3,21,4,1
12818,18-30,Feature Phone,Touch,Check Balance,0,55,7,0
12819,18-30,Smartphone,Haptic,Make Payment,3,13,9,1
12820,60+,Smartwatch,Voice,Check Balance,2,88,3,1
12821,30-45,Smartphone,Voice,Transfer Money,3,12,3,1
12822,45-60,Smartphone,Voice,Transfer Money,1,109,7,1
12823,60+,Smartphone,Haptic,Check Balance,0,67,1,1
12824,60+,Smartwatch,Haptic,Check Balance,1,116,7,1
12825,60+,Smartwatch,Voice,Make Payment,0,114,2,1
12826,45-60,Smartphone,Touch,Transfer Money,0,60,1,0
12827,18-30,Smartphone,Voice,Check Balance,3,74,9,1
12828,45-60,Feature Phone,Touch,Check Balance,4,13,1,1
12829,18-30,Feature Phone,Touch,Check Balance,0,79,8,1
12830,45-60,Smartphone,Haptic,Check Balance,0,115,7,1
12831,30-45,Smartwatch,Haptic,Transfer Money,4,115,9,1
12832,60+,Feature Phone,Touch,Make Payment,1,9,5,0
12833,60+,Smartphone,Touch,Check Balance,0,76,3,1
12834,60+,Feature Phone,Touch,Check Balance,3,68,1,1
12835,18-30,Feature Phone,Haptic,Make Payment,4,56,2,1
12836,45-60,Feature Phone,Voice,Transfer Money,4,39,6,1
12837,30-45,Smartwatch,Touch,Check Balance,0,64,8,1
12838,45-60,Smartphone,Haptic,Make Payment,1,93,9,1
12839,60+,Smartwatch,Voice,Make Payment,1,104,8,1
12840,30-45,Smartwatch,Haptic,Transfer Money,2,43,2,0
12841,30-45,Feature Phone,Voice,Make Payment,2,117,1,1
12842,60+,Smartphone,Haptic,Transfer Money,3,112,4,1
12843,45-60,Feature Phone,Voice,Make Payment,0,10,5,0
12844,60+,Smartwatch,Touch,Check Balance,1,92,6,1
12845,45-60,Smartwatch,Haptic,Transfer Money,2,25,4,0
12846,30-45,Smartphone,Voice,Make Payment,0,40,5,0
12847,30-45,Smartwatch,Voice,Check Balance,0,22,8,0
12848,60+,Smartwatch,Voice,Make Payment,1,116,3,1
12849,30-45,Smartphone,Touch,Check Balance,0,5,1,0
12850,18-30,Feature Phone,Haptic,Transfer Money,4,97,9,1
12851,30-45,Smartphone,Voice,Check Balance,2,21,9,0
12852,18-30,Smartwatch,Touch,Make Payment,3,73,2,1
12853,30-45,Smartphone,Touch,Check Balance,2,118,3,1
12854,60+,Feature Phone,Touch,Check Balance,0,10,8,0
12855,60+,Smartwatch,Touch,Transfer Money,4,62,3,1
12856,18-30,Feature Phone,Touch,Check Balance,2,49,3,0
12857,60+,Feature Phone,Touch,Check Balance,1,76,6,1
12858,30-45,Smartphone,Touch,Make Payment,4,93,6,1
12859,30-45,Feature Phone,Haptic,Make Payment,2,87,7,1
12860,60+,Smartphone,Haptic,Transfer Money,0,52,4,0
12861,30-45,Smartphone,Touch,Transfer Money,1,54,5,0
12862,45-60,Feature Phone,Voice,Transfer Money,0,107,3,1
12863,45-60,Smartphone,Voice,Make Payment,0,60,2,0
12864,30-45,Smartphone,Voice,Check Balance,1,13,3,0
12865,60+,Feature Phone,Touch,Transfer Money,4,96,3,1
12866,18-30,Smartwatch,Voice,Make Payment,2,66,2,1
12867,60+,Smartphone,Haptic,Make Payment,4,35,1,1
12868,18-30,Smartphone,Haptic,Transfer Money,1,69,3,1
12869,60+,Feature Phone,Haptic,Make Payment,2,109,1,1
12870,30-45,Smartphone,Haptic,Check Balance,1,65,8,1
12871,45-60,Feature Phone,Touch,Make Payment,3,14,5,1
12872,60+,Smartwatch,Haptic,Make Payment,3,57,6,1
12873,18-30,Smartwatch,Voice,Check Balance,4,68,7,1
12874,45-60,Feature Phone,Voice,Transfer Money,1,68,7,1
12875,18-30,Smartwatch,Haptic,Make Payment,2,54,4,0
12876,30-45,Feature Phone,Haptic,Check Balance,4,90,6,1
12877,45-60,Smartphone,Haptic,Transfer Money,3,69,8,1
12878,18-30,Smartwatch,Voice,Check Balance,3,81,6,1
12879,60+,Smartphone,Voice,Make Payment,3,18,7,1
12880,30-45,Smartphone,Haptic,Check Balance,4,27,3,1
12881,30-45,Feature Phone,Voice,Transfer Money,2,107,9,1
12882,30-45,Smartwatch,Voice,Transfer Money,3,32,2,1
12883,60+,Smartwatch,Touch,Transfer Money,4,97,8,1
12884,60+,Smartphone,Haptic,Check Balance,4,62,8,1
12885,45-60,Smartphone,Haptic,Check Balance,0,44,2,0
12886,60+,Feature Phone,Touch,Transfer Money,0,68,9,1
12887,45-60,Smartwatch,Touch,Transfer Money,2,101,3,1
12888,30-45,Feature Phone,Voice,Transfer Money,3,6,6,1
12889,45-60,Feature Phone,Touch,Make Payment,0,47,4,0
12890,18-30,Feature Phone,Haptic,Make Payment,2,101,5,1
12891,30-45,Smartwatch,Haptic,Make Payment,0,92,3,1
12892,30-45,Feature Phone,Haptic,Transfer Money,3,16,8,1
12893,45-60,Smartwatch,Voice,Make Payment,4,108,8,1
12894,30-45,Feature Phone,Voice,Transfer Money,3,96,7,1
12895,60+,Smartphone,Haptic,Check Balance,0,39,7,0
12896,18-30,Feature Phone,Haptic,Transfer Money,3,78,2,1
12897,45-60,Feature Phone,Voice,Transfer Money,4,115,6,1
12898,45-60,Smartwatch,Voice,Make Payment,1,112,4,1
12899,30-45,Smartphone,Touch,Check Balance,4,102,9,1
12900,60+,Smartphone,Voice,Check Balance,0,73,5,1
12901,30-45,Smartwatch,Voice,Check Balance,4,67,6,1
12902,30-45,Smartwatch,Haptic,Make Payment,2,45,7,0
12903,45-60,Smartphone,Haptic,Make Payment,3,68,2,1
12904,30-45,Smartwatch,Haptic,Make Payment,1,22,1,0
12905,18-30,Smartphone,Touch,Make Payment,1,74,6,1
12906,30-45,Feature Phone,Voice,Make Payment,3,15,9,1
12907,30-45,Feature Phone,Touch,Transfer Money,3,114,7,1
12908,45-60,Smartphone,Voice,Check Balance,2,69,9,1
12909,30-45,Smartphone,Voice,Make Payment,4,27,3,1
12910,60+,Feature Phone,Haptic,Check Balance,1,8,5,0
12911,45-60,Feature Phone,Voice,Make Payment,0,11,6,0
12912,30-45,Smartphone,Touch,Transfer Money,3,45,6,1
12913,18-30,Smartwatch,Haptic,Check Balance,3,53,5,1
12914,18-30,Smartwatch,Touch,Make Payment,1,21,2,0
12915,45-60,Smartphone,Touch,Transfer Money,3,79,3,1
12916,45-60,Smartwatch,Haptic,Transfer Money,1,59,6,0
12917,30-45,Feature Phone,Voice,Check Balance,0,31,9,0
12918,60+,Feature Phone,Touch,Make Payment,0,16,8,0
12919,30-45,Smartwatch,Voice,Transfer Money,1,51,8,0
12920,18-30,Smartphone,Haptic,Transfer Money,3,38,8,1
12921,60+,Feature Phone,Voice,Transfer Money,2,12,6,0
12922,60+,Feature Phone,Voice,Check Balance,2,27,3,0
12923,60+,Feature Phone,Haptic,Check Balance,4,30,5,1
12924,30-45,Smartwatch,Voice,Make Payment,2,38,8,0
12925,18-30,Smartphone,Touch,Make Payment,3,36,3,1
12926,45-60,Smartwatch,Touch,Check Balance,2,10,1,0
12927,30-45,Smartphone,Touch,Check Balance,4,69,1,1
12928,45-60,Smartphone,Voice,Check Balance,0,63,7,1
12929,60+,Smartwatch,Touch,Transfer Money,1,54,6,0
12930,60+,Feature Phone,Voice,Check Balance,2,72,5,1
12931,30-45,Smartphone,Voice,Make Payment,1,93,8,1
12932,18-30,Smartwatch,Voice,Transfer Money,1,12,8,0
12933,60+,Feature Phone,Voice,Check Balance,0,44,1,0
12934,45-60,Smartphone,Haptic,Make Payment,4,50,7,1
12935,45-60,Smartphone,Touch,Check Balance,3,88,2,1
12936,30-45,Feature Phone,Touch,Make Payment,3,82,4,1
12937,45-60,Smartphone,Voice,Transfer Money,3,37,1,1
12938,18-30,Smartwatch,Haptic,Transfer Money,4,62,2,1
12939,60+,Smartphone,Voice,Make Payment,4,7,9,1
12940,45-60,Smartphone,Touch,Make Payment,4,83,1,1
12941,45-60,Feature Phone,Touch,Transfer Money,2,31,7,0
12942,60+,Smartwatch,Haptic,Transfer Money,1,87,4,1
12943,30-45,Feature Phone,Voice,Make Payment,4,69,7,1
12944,45-60,Smartwatch,Haptic,Make Payment,4,61,7,1
12945,30-45,Feature Phone,Voice,Check Balance,2,39,3,0
12946,30-45,Smartphone,Haptic,Check Balance,1,56,2,0
12947,45-60,Smartwatch,Touch,Transfer Money,3,101,3,1
12948,18-30,Smartwatch,Haptic,Transfer Money,0,55,5,0
12949,30-45,Smartphone,Touch,Check Balance,4,21,8,1
12950,45-60,Feature Phone,Touch,Check Balance,4,81,9,1
12951,30-45,Smartwatch,Voice,Transfer Money,0,56,4,0
12952,60+,Smartphone,Haptic,Transfer Money,4,52,6,1
